"","year","event","event_id","game_id","start_time","round","draw","sheet","team1","team2","team1_score","team2_score","lsfe_team","ee"
"1","2024","GSOC Players Championship",250,"15531","2024-04-14 09:00:00",NA,"19","B","Tirinzoni","Wrana","6","5","Tirinzoni","0"
"2","2024","GSOC Players Championship",250,"15519","2024-04-13 18:30:00",NA,"18","B","Gim","Wrana","5","6","Wrana","0"
"3","2024","GSOC Players Championship",250,"15542","2024-04-13 18:30:00",NA,"18","D","Tirinzoni","Homan","5","3","Homan","0"
"4","2024","GSOC Players Championship",250,"15555","2024-04-13 10:30:00",NA,"16","B","Tirinzoni","Kim","6","3","Tirinzoni","0"
"5","2024","GSOC Players Championship",250,"15564","2024-04-13 10:30:00",NA,"16","D","Gim","Hasselborg","8","7","Gim","1"
"6","2024","GSOC Players Championship",250,"15573","2024-04-12 18:00:00",NA,"15","A","Hasselborg","Jones","7","6","Jones","0"
"7","2024","GSOC Players Championship",250,"15546","2024-04-12 18:00:00",NA,"15","C","X. Schwaller","Lawes","5","7","X. Schwaller","0"
"8","2024","GSOC Players Championship",250,"15532","2024-04-12 14:00:00",NA,"14","A","Constantini","Wrana","4","5","Wrana","0"
"9","2024","GSOC Players Championship",250,"15548","2024-04-12 14:00:00",NA,"14","C","Kim","Einarson","6","7","Einarson","1"
"10","2024","GSOC Players Championship",250,"15514","2024-04-12 10:00:00",NA,"13","A","Fujisawa","Homan","5","6","Homan","1"
"11","2024","GSOC Players Championship",250,"15560","2024-04-12 10:00:00",NA,"13","C","Gim","Tirinzoni","11","9","Gim","0"
"12","2024","GSOC Players Championship",250,"15544","2024-04-12 06:30:00",NA,"12","B","Lawes","Einarson","5","6","Lawes","0"
"13","2024","GSOC Players Championship",250,"15509","2024-04-12 06:30:00",NA,"12","D","Constantini","Hasselborg","4","5","Hasselborg","0"
"14","2024","GSOC Players Championship",250,"15534","2024-04-11 18:30:00",NA,"11","A","X. Schwaller","Gim","4","5","Gim","0"
"15","2024","GSOC Players Championship",250,"15570","2024-04-11 18:30:00",NA,"11","C","Jones","Homan","3","8","Homan","0"
"16","2024","GSOC Players Championship",250,"15524","2024-04-11 14:30:00",NA,"10","A","Kim","Lawes","4","3","Kim","0"
"17","2024","GSOC Players Championship",250,"15566","2024-04-11 14:30:00",NA,"10","C","Wrana","Hasselborg","8","7","Wrana","0"
"18","2024","GSOC Players Championship",250,"15569","2024-04-11 10:30:00",NA,"9","A","Einarson","Tirinzoni","3","7","Tirinzoni","0"
"19","2024","GSOC Players Championship",250,"15522","2024-04-11 10:30:00",NA,"9","C","Fujisawa","Constantini","5","8","Constantini","0"
"20","2024","GSOC Players Championship",250,"15529","2024-04-11 07:00:00",NA,"8","B","Wrana","Homan","4","7","Homan","0"
"21","2024","GSOC Players Championship",250,"15557","2024-04-11 07:00:00",NA,"8","D","Gim","Kim","1","8","Kim","0"
"22","2024","GSOC Players Championship",250,"15576","2024-04-10 18:30:00",NA,"7","A","Fujisawa","Jones","9","4","Fujisawa","0"
"23","2024","GSOC Players Championship",250,"15554","2024-04-10 18:30:00",NA,"7","C","Tirinzoni","X. Schwaller","7","3","Tirinzoni","0"
"24","2024","GSOC Players Championship",250,"15533","2024-04-10 14:30:00",NA,"6","B","Lawes","Gim","7","8","Gim","0"
"25","2024","GSOC Players Championship",250,"15552","2024-04-10 14:30:00",NA,"6","D","Homan","Hasselborg","7","1","Homan","0"
"26","2024","GSOC Players Championship",250,"15568","2024-04-10 10:30:00",NA,"5","B","Kim","Tirinzoni","4","6","Tirinzoni","0"
"27","2024","GSOC Players Championship",250,"15520","2024-04-10 10:30:00",NA,"5","D","Wrana","Fujisawa","8","3","Wrana","0"
"28","2024","GSOC Players Championship",250,"15540","2024-04-10 07:00:00",NA,"4","B","Einarson","X. Schwaller","4","6","X. Schwaller","0"
"29","2024","GSOC Players Championship",250,"15562","2024-04-10 07:00:00",NA,"4","D","Jones","Constantini","8","5","Jones","0"
"30","2024","GSOC Players Championship",250,"15556","2024-04-09 17:30:00",NA,"3","B","Hasselborg","Fujisawa","6","5","Fujisawa","0"
"31","2024","GSOC Players Championship",250,"15513","2024-04-09 14:00:00",NA,"2","B","Constantini","Homan","1","7","Constantini","0"
"32","2024","GSOC Players Championship",250,"15512","2024-04-09 14:00:00",NA,"2","D","Gim","Einarson","5","4","Gim","1"
"33","2024","GSOC Players Championship",250,"15561","2024-04-09 10:30:00",NA,"1","B","Jones","Wrana","2","9","Jones","0"
"34","2024","GSOC Players Championship",250,"15575","2024-04-09 10:30:00",NA,"1","D","Kim","X. Schwaller","4","3","Kim","0"
"35","2024","World Championships",252,"7354","2024-03-24 17:00:00",NA,"Gold Medal Game",NA,"CAN (Homan)","SUI (Tirinzoni)","7","5","CAN (Homan)","0"
"36","2024","World Championships",252,"7355","2024-03-24 11:00:00",NA,"Bronze Medal Game",NA,"ITA (Constantini)","KOR (Gim)","3","6","ITA (Constantini)","0"
"37","2024","World Championships",252,"7364","2024-03-23 17:00:00",NA,"Semi-final","B","CAN (Homan)","KOR (Gim)","9","7","CAN (Homan)","0"
"38","2024","World Championships",252,"7365","2024-03-23 17:00:00",NA,"Semi-final","D","ITA (Constantini)","SUI (Tirinzoni)","3","6","SUI (Tirinzoni)","0"
"39","2024","World Championships",252,"7366","2024-03-23 11:00:00",NA,"Qualification","B","DEN (Dupont)","ITA (Constantini)","4","7","ITA (Constantini)","0"
"40","2024","World Championships",252,"7367","2024-03-23 11:00:00",NA,"Qualification","D","KOR (Gim)","SWE (Hasselborg)","6","3","KOR (Gim)","0"
"41","2024","World Championships",252,"7368","2024-03-22 19:00:00",NA,"Draw 20","A","EST (Turmann)","NOR (Roervik)","8","6","EST (Turmann)","0"
"42","2024","World Championships",252,"7369","2024-03-22 19:00:00",NA,"Draw 20","B","ITA (Constantini)","JPN (Ueno)","10","8","ITA (Constantini)","1"
"43","2024","World Championships",252,"7370","2024-03-22 19:00:00",NA,"Draw 20","C","CAN (Homan)","KOR (Gim)","5","6","KOR (Gim)","0"
"44","2024","World Championships",252,"7442","2024-03-22 19:00:00",NA,"Draw 20","D","NZL (Smith)","USA (Peterson)","3","9","USA (Peterson)","0"
"45","2024","World Championships",252,"7443","2024-03-22 14:00:00",NA,"Draw 19","A","DEN (Dupont)","KOR (Gim)","5","9","KOR (Gim)","0"
"46","2024","World Championships",252,"7444","2024-03-22 14:00:00",NA,"Draw 19","B","CAN (Homan)","SCO (Morrison)","8","2","CAN (Homan)","0"
"47","2024","World Championships",252,"7445","2024-03-22 14:00:00",NA,"Draw 19","C","NZL (Smith)","TUR (Yildiz)","6","9","TUR (Yildiz)","0"
"48","2024","World Championships",252,"7446","2024-03-22 14:00:00",NA,"Draw 19","D","SUI (Tirinzoni)","SWE (Hasselborg)","4","2","SWE (Hasselborg)","0"
"49","2024","World Championships",252,"7447","2024-03-22 09:00:00",NA,"Draw 18","A","ITA (Constantini)","SUI (Tirinzoni)","2","6","ITA (Constantini)","0"
"50","2024","World Championships",252,"7448","2024-03-22 09:00:00",NA,"Draw 18","B","DEN (Dupont)","NOR (Roervik)","3","9","NOR (Roervik)","0"
"51","2024","World Championships",252,"7449","2024-03-22 09:00:00",NA,"Draw 18","C","EST (Turmann)","USA (Peterson)","4","12","EST (Turmann)","0"
"52","2024","World Championships",252,"7450","2024-03-22 09:00:00",NA,"Draw 18","D","JPN (Ueno)","SCO (Morrison)","2","7","SCO (Morrison)","0"
"53","2024","World Championships",252,"7451","2024-03-21 19:00:00",NA,"Draw 17","A","CAN (Homan)","NZL (Smith)","9","2","CAN (Homan)","0"
"54","2024","World Championships",252,"7452","2024-03-21 19:00:00",NA,"Draw 17","B","KOR (Gim)","USA (Peterson)","9","3","KOR (Gim)","0"
"55","2024","World Championships",252,"7453","2024-03-21 19:00:00",NA,"Draw 17","C","JPN (Ueno)","SWE (Hasselborg)","3","5","JPN (Ueno)","0"
"56","2024","World Championships",252,"7454","2024-03-21 19:00:00",NA,"Draw 17","D","ITA (Constantini)","TUR (Yildiz)","7","6","ITA (Constantini)","0"
"57","2024","World Championships",252,"7455","2024-03-21 14:00:00",NA,"Draw 16","A","SCO (Morrison)","TUR (Yildiz)","6","5","SCO (Morrison)","0"
"58","2024","World Championships",252,"7456","2024-03-21 14:00:00",NA,"Draw 16","B","EST (Turmann)","SWE (Hasselborg)","5","8","SWE (Hasselborg)","0"
"59","2024","World Championships",252,"7457","2024-03-21 14:00:00",NA,"Draw 16","C","DEN (Dupont)","SUI (Tirinzoni)","1","9","SUI (Tirinzoni)","0"
"60","2024","World Championships",252,"7458","2024-03-21 14:00:00",NA,"Draw 16","D","KOR (Gim)","NOR (Roervik)","7","4","NOR (Roervik)","0"
"61","2024","World Championships",252,"7459","2024-03-21 09:00:00",NA,"Draw 15","A","JPN (Ueno)","USA (Peterson)","7","9","JPN (Ueno)","0"
"62","2024","World Championships",252,"7460","2024-03-21 09:00:00",NA,"Draw 15","B","NZL (Smith)","SUI (Tirinzoni)","2","10","SUI (Tirinzoni)","0"
"63","2024","World Championships",252,"7461","2024-03-21 09:00:00",NA,"Draw 15","C","ITA (Constantini)","NOR (Roervik)","10","2","ITA (Constantini)","0"
"64","2024","World Championships",252,"7462","2024-03-21 09:00:00",NA,"Draw 15","D","CAN (Homan)","EST (Turmann)","9","4","EST (Turmann)","0"
"65","2024","World Championships",252,"7463","2024-03-20 19:00:00",NA,"Draw 14","A","KOR (Gim)","SWE (Hasselborg)","7","5","KOR (Gim)","0"
"66","2024","World Championships",252,"7464","2024-03-20 19:00:00",NA,"Draw 14","B","CAN (Homan)","TUR (Yildiz)","9","5","CAN (Homan)","0"
"67","2024","World Championships",252,"7465","2024-03-20 19:00:00",NA,"Draw 14","C","SCO (Morrison)","USA (Peterson)","6","8","SCO (Morrison)","0"
"68","2024","World Championships",252,"7466","2024-03-20 19:00:00",NA,"Draw 14","D","DEN (Dupont)","NZL (Smith)","7","1","DEN (Dupont)","0"
"69","2024","World Championships",252,"7467","2024-03-20 14:00:00",NA,"Draw 13","A","DEN (Dupont)","ITA (Constantini)","6","8","ITA (Constantini)","0"
"70","2024","World Championships",252,"7468","2024-03-20 14:00:00",NA,"Draw 13","B","JPN (Ueno)","NOR (Roervik)","8","5","NOR (Roervik)","0"
"71","2024","World Championships",252,"7469","2024-03-20 14:00:00",NA,"Draw 13","C","EST (Turmann)","TUR (Yildiz)","6","8","EST (Turmann)","0"
"72","2024","World Championships",252,"7470","2024-03-20 14:00:00",NA,"Draw 13","D","SCO (Morrison)","SUI (Tirinzoni)","6","5","SUI (Tirinzoni)","1"
"73","2024","World Championships",252,"7471","2024-03-20 09:00:00",NA,"Draw 12","A","NOR (Roervik)","NZL (Smith)","11","4","NZL (Smith)","0"
"74","2024","World Championships",252,"7472","2024-03-20 09:00:00",NA,"Draw 12","B","ITA (Constantini)","KOR (Gim)","10","9","ITA (Constantini)","0"
"75","2024","World Championships",252,"7473","2024-03-20 09:00:00",NA,"Draw 12","C","CAN (Homan)","JPN (Ueno)","7","2","CAN (Homan)","0"
"76","2024","World Championships",252,"7474","2024-03-20 09:00:00",NA,"Draw 12","D","SWE (Hasselborg)","USA (Peterson)","10","5","SWE (Hasselborg)","0"
"77","2024","World Championships",252,"7475","2024-03-19 19:00:00",NA,"Draw 11","A","CAN (Homan)","SUI (Tirinzoni)","8","5","CAN (Homan)","0"
"78","2024","World Championships",252,"7476","2024-03-19 19:00:00",NA,"Draw 11","B","EST (Turmann)","SCO (Morrison)","8","12","EST (Turmann)","0"
"79","2024","World Championships",252,"7477","2024-03-19 19:00:00",NA,"Draw 11","C","DEN (Dupont)","SWE (Hasselborg)","5","6","DEN (Dupont)","1"
"80","2024","World Championships",252,"7478","2024-03-19 19:00:00",NA,"Draw 11","D","KOR (Gim)","TUR (Yildiz)","10","3","KOR (Gim)","0"
"81","2024","World Championships",252,"7479","2024-03-19 14:00:00",NA,"Draw 10","A","EST (Turmann)","JPN (Ueno)","4","10","EST (Turmann)","0"
"82","2024","World Championships",252,"7480","2024-03-19 14:00:00",NA,"Draw 10","B","DEN (Dupont)","USA (Peterson)","7","4","DEN (Dupont)","0"
"83","2024","World Championships",252,"7481","2024-03-19 14:00:00",NA,"Draw 10","C","ITA (Constantini)","NZL (Smith)","11","3","ITA (Constantini)","0"
"84","2024","World Championships",252,"7482","2024-03-19 14:00:00",NA,"Draw 10","D","NOR (Roervik)","SUI (Tirinzoni)","3","6","NOR (Roervik)","0"
"85","2024","World Championships",252,"7483","2024-03-19 09:00:00",NA,"Draw 9","B","SWE (Hasselborg)","TUR (Yildiz)","9","6","TUR (Yildiz)","0"
"86","2024","World Championships",252,"7484","2024-03-19 09:00:00",NA,"Draw 9","C","KOR (Gim)","SCO (Morrison)","9","3","KOR (Gim)","0"
"87","2024","World Championships",252,"7485","2024-03-19 09:00:00",NA,"Draw 9","D","CAN (Homan)","ITA (Constantini)","8","7","ITA (Constantini)","1"
"88","2024","World Championships",252,"7486","2024-03-18 19:00:00",NA,"Draw 8","A","SCO (Morrison)","SWE (Hasselborg)","1","8","SCO (Morrison)","0"
"89","2024","World Championships",252,"7487","2024-03-18 19:00:00",NA,"Draw 8","B","JPN (Ueno)","SUI (Tirinzoni)","3","10","JPN (Ueno)","0"
"90","2024","World Championships",252,"7488","2024-03-18 19:00:00",NA,"Draw 8","C","NOR (Roervik)","TUR (Yildiz)","11","5","TUR (Yildiz)","0"
"91","2024","World Championships",252,"7489","2024-03-18 19:00:00",NA,"Draw 8","D","DEN (Dupont)","EST (Turmann)","10","9","DEN (Dupont)","0"
"92","2024","World Championships",252,"7490","2024-03-18 14:00:00",NA,"Draw 7","A","EST (Turmann)","NZL (Smith)","10","7","EST (Turmann)","1"
"93","2024","World Championships",252,"7491","2024-03-18 14:00:00",NA,"Draw 7","B","CAN (Homan)","NOR (Roervik)","9","4","CAN (Homan)","0"
"94","2024","World Championships",252,"7492","2024-03-18 14:00:00",NA,"Draw 7","C","ITA (Constantini)","USA (Peterson)","10","3","ITA (Constantini)","0"
"95","2024","World Championships",252,"7493","2024-03-18 14:00:00",NA,"Draw 7","D","JPN (Ueno)","KOR (Gim)","4","9","KOR (Gim)","0"
"96","2024","World Championships",252,"7494","2024-03-18 09:00:00",NA,"Draw 6","A","SUI (Tirinzoni)","TUR (Yildiz)","8","7","SUI (Tirinzoni)","0"
"97","2024","World Championships",252,"7495","2024-03-18 09:00:00",NA,"Draw 6","B","NZL (Smith)","SWE (Hasselborg)","2","8","NZL (Smith)","0"
"98","2024","World Championships",252,"7496","2024-03-18 09:00:00",NA,"Draw 6","C","DEN (Dupont)","SCO (Morrison)","9","2","SCO (Morrison)","0"
"99","2024","World Championships",252,"7497","2024-03-17 19:00:00",NA,"Draw 5","A","DEN (Dupont)","JPN (Ueno)","6","5","DEN (Dupont)","0"
"100","2024","World Championships",252,"7498","2024-03-17 19:00:00",NA,"Draw 5","B","ITA (Constantini)","SCO (Morrison)","8","2","ITA (Constantini)","0"
"101","2024","World Championships",252,"7499","2024-03-17 19:00:00",NA,"Draw 5","C","EST (Turmann)","SUI (Tirinzoni)","3","9","SUI (Tirinzoni)","0"
"102","2024","World Championships",252,"7500","2024-03-17 19:00:00",NA,"Draw 5","D","NOR (Roervik)","USA (Peterson)","5","7","USA (Peterson)","0"
"103","2024","World Championships",252,"7501","2024-03-17 14:00:00",NA,"Draw 4","A","KOR (Gim)","NZL (Smith)","12","4","KOR (Gim)","0"
"104","2024","World Championships",252,"7502","2024-03-17 14:00:00",NA,"Draw 4","B","JPN (Ueno)","TUR (Yildiz)","4","6","JPN (Ueno)","0"
"105","2024","World Championships",252,"7503","2024-03-17 14:00:00",NA,"Draw 4","C","CAN (Homan)","USA (Peterson)","10","6","USA (Peterson)","0"
"106","2024","World Championships",252,"7504","2024-03-17 14:00:00",NA,"Draw 4","D","ITA (Constantini)","SWE (Hasselborg)","6","4","ITA (Constantini)","0"
"107","2024","World Championships",252,"7505","2024-03-17 09:00:00",NA,"Draw 3","A","NOR (Roervik)","SWE (Hasselborg)","8","7","SWE (Hasselborg)","0"
"108","2024","World Championships",252,"7506","2024-03-17 09:00:00",NA,"Draw 3","B","EST (Turmann)","KOR (Gim)","6","9","KOR (Gim)","0"
"109","2024","World Championships",252,"7507","2024-03-17 09:00:00",NA,"Draw 3","C","DEN (Dupont)","TUR (Yildiz)","10","4","TUR (Yildiz)","0"
"110","2024","World Championships",252,"7508","2024-03-17 09:00:00",NA,"Draw 3","D","NZL (Smith)","SCO (Morrison)","8","6","SCO (Morrison)","0"
"111","2024","World Championships",252,"7509","2024-03-16 19:00:00",NA,"Draw 2","A","EST (Turmann)","ITA (Constantini)","4","8","EST (Turmann)","0"
"112","2024","World Championships",252,"7510","2024-03-16 19:00:00",NA,"Draw 2","B","SUI (Tirinzoni)","USA (Peterson)","10","3","USA (Peterson)","0"
"113","2024","World Championships",252,"7511","2024-03-16 19:00:00",NA,"Draw 2","C","NOR (Roervik)","SCO (Morrison)","4","6","NOR (Roervik)","0"
"114","2024","World Championships",252,"7512","2024-03-16 19:00:00",NA,"Draw 2","D","CAN (Homan)","DEN (Dupont)","7","4","CAN (Homan)","0"
"115","2024","World Championships",252,"7513","2024-03-16 14:00:00",NA,"Draw 1","A","TUR (Yildiz)","USA (Peterson)","4","8","USA (Peterson)","0"
"116","2024","World Championships",252,"7514","2024-03-16 14:00:00",NA,"Draw 1","B","CAN (Homan)","SWE (Hasselborg)","7","6","CAN (Homan)","0"
"117","2024","World Championships",252,"7515","2024-03-16 14:00:00",NA,"Draw 1","C","JPN (Ueno)","NZL (Smith)","8","6","JPN (Ueno)","0"
"118","2024","World Championships",252,"7516","2024-03-16 14:00:00",NA,"Draw 1","D","KOR (Gim)","SUI (Tirinzoni)","4","7","SUI (Tirinzoni)","0"
"119","2024","USports Championships",246,"15364","2024-03-16 12:30:00",NA,"16","A","CON (Wood)","SAIT (Shannon)","8","5","SAIT (Shannon)","0"
"120","2024","USports Championships",246,"15266","2024-03-16 12:30:00",NA,"16","D","UOW (Evans)","ALB (Gray-Withers)","7","10","ALB (Gray-Withers)","0"
"121","2024","USports Championships",246,"15346","2024-03-16 12:30:00",NA,"16","E","AUG (Zimmerman)","HUM (Mallett)","5","6","HUM (Mallett)","0"
"122","2024","USports Championships",246,"15345","2024-03-16 12:30:00",NA,"16","G","UNB (Campbell)","DAL (MacNutt)","2","9","DAL (MacNutt)","0"
"123","2024","USports Championships",246,"15289","2024-03-16 07:30:00",NA,"15","B","AUG (Zimmerman)","SAIT (Shannon)","5","12","SAIT (Shannon)","0"
"124","2024","USports Championships",246,"15358","2024-03-16 07:30:00",NA,"15","C","ALB (Gray-Withers)","DAL (MacNutt)","8","3","ALB (Gray-Withers)","0"
"125","2024","USports Championships",246,"15352","2024-03-16 07:30:00",NA,"15","F","CON (Wood)","HUM (Mallett)","7","4","CON (Wood)","0"
"126","2024","USports Championships",246,"15284","2024-03-16 07:30:00",NA,"15","H","UOW (Evans)","UNB (Campbell)","12","7","UOW (Evans)","0"
"127","2024","USports Championships",246,"15380","2024-03-15 18:30:00",NA,"14","A","VIC (Harris)","MCM (Warriner)","7","5","MCM (Warriner)","0"
"128","2024","USports Championships",246,"15262","2024-03-15 18:30:00",NA,"14","B","UNB (Campbell)","MTA (Wynter)","7","6","UNB (Campbell)","0"
"129","2024","USports Championships",246,"15372","2024-03-15 18:30:00",NA,"14","C","FAN (Van Broekhoven)","MOH (Andrews)","13","6","FAN (Van Broekhoven)","0"
"130","2024","USports Championships",246,"15294","2024-03-15 18:30:00",NA,"14","D","CON (Wood)","SAIT (Shannon)","8","6","SAIT (Shannon)","0"
"131","2024","USports Championships",246,"15342","2024-03-15 18:30:00",NA,"14","E","AUG (Zimmerman)","ACC (Carlson)","10","3","ACC (Carlson)","0"
"132","2024","USports Championships",246,"15339","2024-03-15 18:30:00",NA,"14","F","DAL (MacNutt)","ALB (Gray-Withers)","6","7","DAL (MacNutt)","0"
"133","2024","USports Championships",246,"15348","2024-03-15 18:30:00",NA,"14","G","UOW (Evans)","LAU (Lehtimaki-Croisier)","4","7","UOW (Evans)","0"
"134","2024","USports Championships",246,"15370","2024-03-15 18:30:00",NA,"14","H","PAC (Wilson)","HUM (Mallett)","5","10","PAC (Wilson)","0"
"135","2024","USports Championships",246,"15304","2024-03-15 10:30:00",NA,"12","A","LAU (Lehtimaki-Croisier)","MTA (Wynter)","6","4","MTA (Wynter)","0"
"136","2024","USports Championships",246,"15333","2024-03-15 10:30:00",NA,"12","B","VIC (Harris)","DAL (MacNutt)","4","9","DAL (MacNutt)","0"
"137","2024","USports Championships",246,"15300","2024-03-15 10:30:00",NA,"12","C","AUG (Zimmerman)","PAC (Wilson)","11","3","PAC (Wilson)","0"
"138","2024","USports Championships",246,"15341","2024-03-15 10:30:00",NA,"12","D","HUM (Mallett)","ACC (Carlson)","8","7","ACC (Carlson)","0"
"139","2024","USports Championships",246,"15335","2024-03-15 10:30:00",NA,"12","E","CON (Wood)","FAN (Van Broekhoven)","6","7","CON (Wood)","0"
"140","2024","USports Championships",246,"15334","2024-03-15 10:30:00",NA,"12","F","UNB (Campbell)","UOW (Evans)","6","2","UNB (Campbell)","0"
"141","2024","USports Championships",246,"15297","2024-03-15 10:30:00",NA,"12","G","ALB (Gray-Withers)","MCM (Warriner)","10","8","MCM (Warriner)","0"
"142","2024","USports Championships",246,"15328","2024-03-15 10:30:00",NA,"12","H","MOH (Andrews)","SAIT (Shannon)","4","13","SAIT (Shannon)","0"
"143","2024","USports Championships",246,"15343","2024-03-14 14:30:00",NA,"9","A","ACC (Carlson)","PAC (Wilson)","7","6","ACC (Carlson)","0"
"144","2024","USports Championships",246,"15375","2024-03-14 14:30:00",NA,"9","B","MOH (Andrews)","CON (Wood)","1","17","CON (Wood)","0"
"145","2024","USports Championships",246,"15271","2024-03-14 14:30:00",NA,"9","C","LAU (Lehtimaki-Croisier)","UNB (Campbell)","6","8","LAU (Lehtimaki-Croisier)","0"
"146","2024","USports Championships",246,"15349","2024-03-14 14:30:00",NA,"9","D","MTA (Wynter)","UOW (Evans)","6","10","UOW (Evans)","0"
"147","2024","USports Championships",246,"15280","2024-03-14 14:30:00",NA,"9","E","ALB (Gray-Withers)","VIC (Harris)","8","4","ALB (Gray-Withers)","0"
"148","2024","USports Championships",246,"15272","2024-03-14 14:30:00",NA,"9","G","SAIT (Shannon)","FAN (Van Broekhoven)","9","5","SAIT (Shannon)","0"
"149","2024","USports Championships",246,"15350","2024-03-14 14:30:00",NA,"9","H","MCM (Warriner)","DAL (MacNutt)","5","8","MCM (Warriner)","0"
"150","2024","USports Championships",246,"15322","2024-03-14 06:30:00",NA,"7","A","UOW (Evans)","ALB (Gray-Withers)","4","9","ALB (Gray-Withers)","0"
"151","2024","USports Championships",246,"15325","2024-03-14 06:30:00",NA,"7","B","FAN (Van Broekhoven)","HUM (Mallett)","3","9","HUM (Mallett)","0"
"152","2024","USports Championships",246,"15316","2024-03-14 06:30:00",NA,"7","D","MCM (Warriner)","UNB (Campbell)","8","6","MCM (Warriner)","0"
"153","2024","USports Championships",246,"15308","2024-03-14 06:30:00",NA,"7","E","DAL (MacNutt)","LAU (Lehtimaki-Croisier)","8","6","DAL (MacNutt)","0"
"154","2024","USports Championships",246,"15265","2024-03-14 06:30:00",NA,"7","F","MTA (Wynter)","VIC (Harris)","10","9","MTA (Wynter)","0"
"155","2024","USports Championships",246,"15332","2024-03-14 06:30:00",NA,"7","G","PAC (Wilson)","MOH (Andrews)","9","1","PAC (Wilson)","0"
"156","2024","USports Championships",246,"15302","2024-03-14 06:30:00",NA,"7","H","AUG (Zimmerman)","CON (Wood)","1","9","CON (Wood)","0"
"157","2024","USports Championships",246,"15283","2024-03-13 14:30:00",NA,"5","A","UNB (Campbell)","DAL (MacNutt)","11","6","DAL (MacNutt)","0"
"158","2024","USports Championships",246,"15379","2024-03-13 14:30:00",NA,"5","B","AUG (Zimmerman)","SAIT (Shannon)","5","11","AUG (Zimmerman)","0"
"159","2024","USports Championships",246,"15293","2024-03-13 14:30:00",NA,"5","C","ALB (Gray-Withers)","MTA (Wynter)","12","2","ALB (Gray-Withers)","0"
"160","2024","USports Championships",246,"15277","2024-03-13 14:30:00",NA,"5","D","PAC (Wilson)","FAN (Van Broekhoven)","9","5","PAC (Wilson)","0"
"161","2024","USports Championships",246,"15279","2024-03-13 14:30:00",NA,"5","E","MOH (Andrews)","HUM (Mallett)","2","14","HUM (Mallett)","0"
"162","2024","USports Championships",246,"15361","2024-03-13 14:30:00",NA,"5","F","LAU (Lehtimaki-Croisier)","MCM (Warriner)","3","10","MCM (Warriner)","0"
"163","2024","USports Championships",246,"15258","2024-03-13 14:30:00",NA,"5","G","CON (Wood)","ACC (Carlson)","9","2","CON (Wood)","0"
"164","2024","USports Championships",246,"15351","2024-03-13 14:30:00",NA,"5","H","VIC (Harris)","UOW (Evans)","3","8","UOW (Evans)","0"
"165","2024","USports Championships",246,"15315","2024-03-13 06:30:00",NA,"3","A","HUM (Mallett)","SAIT (Shannon)","7","10","SAIT (Shannon)","0"
"166","2024","USports Championships",246,"15344","2024-03-13 06:30:00",NA,"3","B","LAU (Lehtimaki-Croisier)","ALB (Gray-Withers)","5","10","ALB (Gray-Withers)","0"
"167","2024","USports Championships",246,"15368","2024-03-13 06:30:00",NA,"3","C","DAL (MacNutt)","UOW (Evans)","8","9","UOW (Evans)","0"
"168","2024","USports Championships",246,"15257","2024-03-13 06:30:00",NA,"3","D","MOH (Andrews)","AUG (Zimmerman)","2","13","AUG (Zimmerman)","0"
"169","2024","USports Championships",246,"15362","2024-03-13 06:30:00",NA,"3","E","MCM (Warriner)","MTA (Wynter)","7","4","MCM (Warriner)","0"
"170","2024","USports Championships",246,"15373","2024-03-13 06:30:00",NA,"3","F","CON (Wood)","PAC (Wilson)","5","7","CON (Wood)","0"
"171","2024","USports Championships",246,"15317","2024-03-13 06:30:00",NA,"3","G","UNB (Campbell)","VIC (Harris)","5","10","VIC (Harris)","0"
"172","2024","USports Championships",246,"15330","2024-03-13 06:30:00",NA,"3","H","ACC (Carlson)","FAN (Van Broekhoven)","0","12","FAN (Van Broekhoven)","0"
"173","2024","USports Championships",246,"15292","2024-03-12 14:30:00",NA,"1","A","FAN (Van Broekhoven)","AUG (Zimmerman)","10","12","AUG (Zimmerman)","0"
"174","2024","USports Championships",246,"15381","2024-03-12 14:30:00",NA,"1","B","UOW (Evans)","MCM (Warriner)","12","9","MCM (Warriner)","0"
"175","2024","USports Championships",246,"15329","2024-03-12 14:30:00",NA,"1","C","HUM (Mallett)","CON (Wood)","7","8","HUM (Mallett)","0"
"176","2024","USports Championships",246,"15360","2024-03-12 14:30:00",NA,"1","D","VIC (Harris)","LAU (Lehtimaki-Croisier)","10","11","VIC (Harris)","1"
"177","2024","USports Championships",246,"15377","2024-03-12 14:30:00",NA,"1","E","SAIT (Shannon)","PAC (Wilson)","7","1","SAIT (Shannon)","0"
"178","2024","USports Championships",246,"15327","2024-03-12 14:30:00",NA,"1","F","ACC (Carlson)","MOH (Andrews)","10","9","ACC (Carlson)","0"
"179","2024","USports Championships",246,"15318","2024-03-12 14:30:00",NA,"1","G","MTA (Wynter)","DAL (MacNutt)","1","10","MTA (Wynter)","0"
"180","2024","USports Championships",246,"15321","2024-03-12 14:30:00",NA,"1","H","ALB (Gray-Withers)","UNB (Campbell)","9","6","ALB (Gray-Withers)","0"
"181","2024","Scotties",243,"14997","2024-02-25 20:00:00",NA,"Final","B","ON (Homan)","MB (Jones)","5","4","ON (Homan)","0"
"182","2024","Scotties",243,"14998","2024-02-25 14:00:00",NA,"Semi-final","B","MB (Cameron)","MB (Jones)","7","12","MB (Jones)","0"
